Date,Open,High,Low,Close,Adj Close,Volume
2000-03-22,825.559998,842.130005,795.98999,800.109985,800.109985,669000
2000-03-23,800.280029,836.820007,790.429993,836.400024,836.400024,506800
2000-03-24,851.059998,858.340027,828.659973,845.809998,845.809998,516700
2000-03-27,833.179993,835.289978,800.320007,804.450012,804.450012,426600
2000-03-28,814.049988,821.130005,792.299988,819.27002,819.27002,438200
2000-03-29,814.619995,814.619995,770.700012,770.950012,770.950012,380600
2000-03-30,759.580017,775.26001,753.960022,759.039978,759.039978,317100
2000-03-31,748.469971,777.130005,744.900024,755.380005,755.380005,270300
2000-04-03,772.97998,785.320007,764.97998,785.320007,785.320007,340800
2000-04-04,793.669983,799.440002,780.679993,781.869995,781.869995,529200
2000-04-05,795.080017,804.200012,771.059998,782.23999,782.23999,369600
2000-04-06,772.179993,778.940002,768.289978,778.940002,778.940002,261800
2000-04-07,782.280029,794.890015,779.390015,791.549988,791.549988,286700
2000-04-10,799.580017,810.700012,795.549988,809.869995,809.869995,465800
2000-04-11,810.440002,822.039978,806.869995,818.72998,818.72998,500100
2000-04-12,828.590027,830.799988,807.929993,818.900024,818.900024,339000
2000-04-13,815.030029,823.359985,812.26001,821.219971,821.219971,462900
2000-04-14,824.830017,836.530029,824.830017,835.210022,835.210022,440800
2000-04-17,840.200012,841.52002,818.469971,818.530029,818.530029,439100
2000-04-18,818.400024,830.400024,810.099976,830.400024,830.400024,531900
2000-04-19,822.76001,840.909973,818.23999,837.630005,837.630005,696000
2000-04-20,841.5,851.619995,837.840027,841.73999,841.73999,569800
2000-04-21,847.599976,856.830017,847.140015,851.469971,851.469971,532600
2000-04-24,856.169983,863.530029,836.859985,836.859985,836.859985,850000
2000-04-25,841.150024,846.799988,830.059998,839.76001,839.76001,467000
2000-04-26,840.450012,849.030029,833.049988,845.75,845.75,477900
2000-04-27,847.599976,850.26001,826.820007,827.950012,827.950012,366300
2000-04-28,822.299988,829.190002,806.880005,812.330017,812.330017,317100
2000-05-01,806.75,806.75,787.580017,797.299988,797.299988,442800
2000-05-02,786.219971,791.409973,774.469971,778.900024,778.900024,426300
2000-05-03,785.97998,789.849976,771.5,783.059998,783.059998,408100
2000-05-04,766.440002,769.809998,736.380005,737.890015,737.890015,393300
2000-05-05,730.48999,743.52002,720.719971,737.640015,737.640015,352600
2000-05-08,742.450012,748.609985,723.320007,743.840027,743.840027,333100
2000-05-09,730.76001,734.51001,718.659973,727.679993,727.679993,255900
2000-05-10,706.559998,712.570007,691.01001,692.650024,692.650024,239000
2000-05-11,686.349976,706.72998,678.349976,705.969971,705.969971,219000
2000-05-12,710.049988,727.530029,700.830017,727.099976,727.099976,297900
2000-05-15,723.320007,733.98999,715.179993,728.330017,728.330017,328700
2000-05-16,734.48999,736.22998,719.27002,722.080017,722.080017,259400
2000-05-17,717.140015,719.070007,702.469971,710,710,221100
2000-05-18,693.5,694.47998,675.590027,675.590027,675.590027,218400
2000-05-19,676.219971,686.960022,665.630005,666.080017,666.080017,209200
2000-05-22,677.219971,710.22998,677.219971,710.22998,710.22998,295400
2000-05-23,710.309998,729.280029,695.869995,729.280029,729.280029,259900
2000-05-24,711.419983,732.780029,708.25,722.210022,722.210022,300600
2000-05-25,741.549988,745.789978,731.440002,733.25,733.25,323600
2000-05-26,748.72998,754.460022,745.679993,751.140015,751.140015,314500
2000-05-29,751.390015,754.090027,739.669983,743.48999,743.48999,317300
2000-05-30,747.650024,750.419983,726.900024,728.320007,728.320007,277100
2000-05-31,721.02002,731.450012,720.23999,722.580017,722.580017,227400
2000-06-01,722.940002,739.02002,722.940002,738.609985,738.609985,302500
2000-06-02,739.039978,740.700012,719.369995,719.710022,719.710022,298500
2000-06-05,722.619995,729,706.210022,718.859985,718.859985,293400
2000-06-06,718.880005,729.900024,710.580017,729.799988,729.799988,275500
2000-06-07,728.880005,735.320007,726.359985,731.809998,731.809998,271800
2000-06-08,733.719971,739.530029,722.849976,731.559998,731.559998,253300
2000-06-09,726.630005,727.390015,718.929993,718.929993,718.929993,217600
2000-06-12,713.409973,713.409973,682.679993,688.619995,688.619995,263400
2000-06-13,690.929993,698.280029,685.320007,692.190002,692.190002,202400
2000-06-14,690.950012,693.659973,677.549988,681.299988,681.299988,224100
2000-06-15,677.73999,685.049988,668.080017,679.23999,679.23999,216300
2000-06-16,677.549988,690.98999,673.909973,676.690002,676.690002,211900
2000-06-19,663.090027,664.099976,654.359985,656.369995,656.369995,251200
2000-06-20,658.460022,664.070007,647.98999,653.679993,653.679993,302700
2000-06-21,636.700012,650.140015,621.26001,650.140015,650.140015,319800
2000-06-22,642.099976,652.5,621.400024,628.200012,628.200012,338700
2000-06-23,591.97998,595.099976,552.780029,577.559998,577.559998,314500
2000-06-26,564.929993,587.210022,556.73999,571.169983,571.169983,327600
2000-06-27,594.320007,607.780029,594.23999,606.080017,606.080017,340200
2000-06-28,603.51001,613.01001,577.780029,595.98999,595.98999,350400
2000-06-29,574.26001,578.219971,551,553.25,553.25,305100
2000-06-30,562.789978,584.840027,562.47998,584.630005,584.630005,328300
2000-07-03,576.950012,593.719971,574.320007,587.599976,587.599976,403800
2000-07-04,586.570007,601.02002,585.169983,599.309998,599.309998,367100
2000-07-05,606.599976,610.530029,595.969971,605.849976,605.849976,330200
2000-07-06,612.109985,620.080017,599.880005,613.219971,613.219971,328200
2000-07-07,595.679993,599.030029,585.530029,589.219971,589.219971,243100
2000-07-10,578.380005,598.419983,571.580017,598.419983,598.419983,311600
2000-07-11,605.809998,616.219971,604.25,606.789978,606.789978,457000
2000-07-12,601.570007,610.52002,601.049988,608.849976,608.849976,369600
2000-07-13,606.809998,606.900024,589.179993,589.179993,589.179993,343100
2000-07-14,588.719971,595.789978,578.200012,588.340027,588.340027,283500
2000-07-17,576.440002,576.440002,548.289978,557.179993,557.179993,311500
2000-07-18,548.440002,564.090027,534.710022,534.710022,534.710022,259700
2000-07-19,514.820007,525.710022,498.559998,524.599976,524.599976,330300
2000-07-20,557.109985,565.880005,543.200012,550.099976,550.099976,341200
2000-07-21,536.200012,545.080017,512.849976,512.849976,512.849976,313700
2000-07-24,501.089996,519.539978,485,514.169983,514.169983,398600
2000-07-25,510.190002,531.200012,506.48999,515.039978,515.039978,312600
2000-07-26,540.679993,554.650024,540.48999,545.969971,545.969971,371700
2000-07-27,555.109985,556,527.179993,528.369995,528.369995,271100
2000-07-28,527.359985,549.789978,523.02002,545.049988,545.049988,311600
2000-07-31,539.929993,545.859985,532.98999,542.330017,542.330017,308100
2000-08-01,528.27002,530.809998,517.820007,523.669983,523.669983,212800
2000-08-02,528.590027,534.840027,515.340027,515.340027,515.340027,284300
2000-08-03,514.820007,520.01001,504.730011,504.730011,504.730011,285700
2000-08-04,497.589996,514.47998,483.579987,514.47998,514.47998,350600
2000-08-07,524.690002,550.059998,522.780029,548.76001,548.76001,366400
2000-08-08,543.940002,563.97998,540.929993,558.099976,558.099976,461100
2000-08-09,563.5,567.070007,556.380005,560.409973,560.409973,406500
2000-08-10,557.640015,581.469971,555.409973,556.659973,556.659973,423800
2000-08-11,560.549988,564.380005,550.390015,553.349976,553.349976,346600
2000-08-14,549.210022,562.890015,545.77002,558.090027,558.090027,354200
2000-08-15,549.440002,562.659973,548.140015,560.659973,560.659973,323900
2000-08-16,557.940002,567.340027,555.109985,565.179993,565.179993,322200
2000-08-17,552.440002,552.440002,536.450012,538.940002,538.940002,272800
2000-08-18,543.530029,552.98999,543.530029,552.98999,552.98999,253000
2000-08-21,566.409973,570.359985,552.890015,557.47998,557.47998,325300
2000-08-22,557.849976,561.169983,550.460022,555.039978,555.039978,310700
2000-08-23,548.429993,551.26001,543.599976,551.26001,551.26001,331700
2000-08-24,543.780029,547.559998,537.23999,537.400024,537.400024,289800
2000-08-25,529.51001,531.450012,515.409973,531.450012,531.450012,293100
2000-08-28,525.5,532.950012,520.609985,522.330017,522.330017,314600
2000-08-29,515.47998,522.539978,512.409973,514.309998,514.309998,312300
2000-08-30,518.150024,530.840027,515.320007,530.840027,530.840027,315500
2000-08-31,542.27002,554.039978,542.27002,554.039978,554.039978,392900
2000-09-01,544.440002,547.309998,535.960022,536.940002,536.940002,341200
2000-09-04,522.97998,522.97998,511.929993,516.440002,516.440002,281000
2000-09-05,518.820007,518.820007,499.519989,509.230011,509.230011,310400
2000-09-06,490.880005,514.460022,489.529999,514.460022,514.460022,329900
2000-09-07,520.140015,520.52002,499.720001,501.730011,501.730011,267600
2000-09-08,505.100006,516.969971,502.940002,516.960022,516.960022,257200
2000-09-11,535.190002,540.630005,517.869995,517.890015,517.890015,391900
2000-09-12,517.47998,523.780029,510.859985,523.780029,523.780029,301000
2000-09-13,523.400024,535.469971,523.400024,534.809998,534.809998,321400
2000-09-14,543.460022,557.789978,543.460022,554.799988,554.799988,388700
2000-09-15,556.219971,558.5,541.98999,543.080017,543.080017,320900
2000-09-18,540.349976,560.159973,539.51001,557.840027,557.840027,302800
2000-09-19,548.140015,554.890015,540.72998,547.380005,547.380005,298400
2000-09-20,544.530029,551.289978,533.650024,534,534,297800
2000-09-21,529.369995,541.780029,529.369995,539.27002,539.27002,251300
2000-09-22,541.22998,541.25,530.179993,530.799988,530.799988,290200
2000-09-25,517.369995,525.789978,513.23999,514.210022,514.210022,304300
2000-09-26,498.600006,515.76001,497.309998,511.899994,511.899994,290300
2000-09-27,514.539978,518.900024,500.410004,500.600006,500.600006,332700
2000-09-28,509.089996,509.950012,501.640015,504.619995,504.619995,252900
2000-09-29,503.309998,521.340027,500.970001,520.950012,520.950012,231000
2000-10-02,512.73999,524.580017,510.700012,521.429993,521.429993,324600
2000-10-03,551.530029,567.159973,550.909973,558.02002,558.02002,444500
2000-10-04,559.539978,581.409973,555.400024,580.849976,580.849976,578300
2000-10-05,573.719971,587.909973,572.47998,586.650024,586.650024,558600
2000-10-06,583.849976,589.919983,572.549988,589.919983,589.919983,559000
2000-10-09,586.630005,593.859985,560.809998,560.809998,560.809998,642400
2000-10-10,568.26001,570.570007,557.859985,561.789978,561.789978,518800
2000-10-11,578.950012,601.090027,578.950012,587.869995,587.869995,713800
2000-10-12,595.059998,608.219971,588.869995,599,599,612000
2000-10-13,600.679993,608.51001,588.419983,603.419983,603.419983,606300
2000-10-16,600.75,610.469971,587.26001,595.830017,595.830017,501700
2000-10-17,597.150024,612.900024,596.659973,604.049988,604.049988,453800
2000-10-18,622.25,622.25,613.659973,619.780029,619.780029,432500
2000-10-19,622.52002,627.450012,614.080017,627.450012,627.450012,485000
2000-10-20,623.679993,624,591.72998,591.72998,591.72998,443700
2000-10-23,592.75,598.109985,587.419983,596.539978,596.539978,461200
2000-10-24,601.289978,608.049988,591.340027,591.340027,591.340027,498700
2000-10-25,594.76001,617.909973,593.539978,617.909973,617.909973,442100
2000-10-26,606.48999,620.780029,605.419983,612.299988,612.299988,396000
2000-10-27,614.51001,616.669983,602.130005,608.47998,608.47998,345300
2000-10-30,594.909973,595.469971,575.580017,579.159973,579.159973,354100
2000-10-31,577.25,587.22998,573.52002,586.580017,586.580017,326300
2000-11-01,584.929993,584.929993,574.440002,576.190002,576.190002,322700
2000-11-02,577.119995,591.659973,577.119995,591.570007,591.570007,282200
2000-11-03,588.359985,598.969971,581.48999,595.469971,595.469971,374600
2000-11-06,587.619995,602.900024,584.369995,599.200012,599.200012,318900
2000-11-07,603.150024,605.349976,594.409973,598.780029,598.780029,336700
2000-11-08,594.929993,607.590027,592.320007,603.830017,603.830017,413200
2000-11-09,611.26001,612.26001,602.409973,603.630005,603.630005,359800
2000-11-10,605.469971,611.539978,604.27002,604.919983,604.919983,319500
2000-11-13,595.659973,597.76001,588.909973,596.669983,596.669983,316700
2000-11-14,595.77002,609.359985,593.169983,608.73999,608.73999,498600
2000-11-15,605.48999,605.48999,594.450012,594.530029,594.530029,439100
2000-11-16,589.299988,589.299988,571.719971,583.409973,583.409973,435000
2000-11-17,579.969971,590.48999,579.450012,583.52002,583.52002,400800
2000-11-20,585.159973,588.919983,580.590027,585.320007,585.320007,449000
2000-11-21,590.140015,597.119995,576.659973,577.570007,577.570007,475800
2000-11-22,571.640015,581.440002,571.039978,578.099976,578.099976,351300
2000-11-23,574.609985,574.609985,557.200012,559.440002,559.440002,329700
2000-11-24,549.27002,565.380005,549.27002,565.380005,565.380005,309900
2000-11-27,569.140015,574.900024,564.119995,568.150024,568.150024,485000
2000-11-28,574.52002,576.940002,566.080017,568.640015,568.640015,364100
2000-11-29,569.789978,579.280029,568.090027,579.280029,579.280029,349400
2000-11-30,572.109985,573.669983,562.530029,565.76001,565.76001,316000
2000-12-01,554.359985,556.840027,545.049988,545.049988,545.049988,360900
2000-12-04,527.940002,533.25,522.650024,527.969971,527.969971,358100
2000-12-05,541.419983,545,539.119995,543.280029,543.280029,415200
2000-12-06,523.280029,542.299988,522.73999,541.830017,541.830017,385200
2000-12-07,541.309998,543.809998,536.700012,538.669983,538.669983,332600
2000-12-08,531.840027,541.200012,528.880005,534.330017,534.330017,253800
2000-12-11,542.130005,542.789978,531.390015,531.590027,531.590027,279500
2000-12-12,520.710022,532.590027,520.409973,532.590027,532.590027,364700
2000-12-13,530.880005,532.25,524.25,527.049988,527.049988,402500
2000-12-14,532.01001,539.190002,531.630005,537.969971,537.969971,364400
2000-12-15,544.75,550.26001,542.090027,545.97998,545.97998,433300
2000-12-18,546.27002,546.27002,532.900024,532.900024,532.900024,433300
2000-12-19,541.429993,541.710022,528.789978,528.789978,528.789978,402600
2000-12-20,522.98999,531.849976,521.039978,523.799988,523.799988,484200
2000-12-21,524.630005,528.599976,516.969971,523.219971,523.219971,417200
2000-12-22,520.559998,522.090027,512.400024,515.200012,515.200012,231800
2000-12-25,505.380005,507.670013,498.269989,503.26001,503.26001,277600
2000-12-26,496.029999,501.320007,493.570007,493.690002,493.690002,313600
2000-12-27,518.059998,518.200012,504.540009,506.220001,506.220001,373600
2000-12-28,503.070007,506.459991,497.459991,497.459991,497.459991,283900
2000-12-29,500.970001,501.649994,491.209991,491.209991,491.209991,261900
2001-01-01,505.23999,508.75,501.630005,507.529999,507.529999,354300
2001-01-02,516.72998,519.47998,511.730011,514.210022,514.210022,408900
2001-01-03,518.640015,518.650024,512.349976,516.099976,516.099976,346900
2001-01-04,514.549988,518.26001,508.350006,508.350006,508.350006,328700
2001-01-05,506.920013,516.119995,505.920013,513.969971,513.969971,319500
2001-01-08,523.26001,540,520.309998,540,540,494900
2001-01-09,567.48999,581.630005,558.969971,563.309998,563.309998,561600
2001-01-10,567.659973,572.080017,556.219971,556.289978,556.289978,475600
2001-01-11,559.090027,566.469971,556.52002,560.940002,560.940002,420400
2001-01-12,552.320007,556.47998,547.390015,555.640015,555.640015,346700
2001-01-15,552.690002,566.340027,551.150024,566.340027,566.340027,376500
2001-01-16,569.580017,570.98999,560.840027,561.619995,561.619995,305800
2001-01-17,561.059998,563.76001,553.669983,556.630005,556.630005,231100
2001-01-18,565.440002,577.52002,564.719971,577.359985,577.359985,371500
2001-01-19,586.27002,587.179993,580.390015,583.700012,583.700012,594600
2001-01-22,583.219971,584.679993,576.530029,584.400024,584.400024,390100
2001-01-23,575.690002,585.599976,575.690002,585.599976,585.599976,392500
2001-01-24,588.880005,599.049988,584.789978,596.5,596.5,471700
2001-01-25,594.320007,597.950012,590.650024,590.909973,590.909973,484400
2001-01-26,589.059998,589.419983,578.340027,578.840027,578.840027,527700
2001-01-29,579.159973,584.330017,575.429993,581.380005,581.380005,557100
2001-01-30,581.73999,584.280029,577.909973,583.059998,583.059998,546700
2001-01-31,585.130005,588.130005,580.820007,584.080017,584.080017,527000
2001-02-01,583.72998,585.73999,579.080017,581.299988,581.299988,557600
2001-02-02,578.679993,585.669983,572.359985,572.400024,572.400024,529300
2001-02-05,588.150024,596.390015,585.590027,596.390015,596.390015,565100
2001-02-06,594.559998,600.539978,591.630005,600.539978,600.539978,595400
2001-02-07,606.869995,620.890015,606.460022,618.960022,618.960022,750100
2001-02-08,628.820007,630.080017,617.98999,617.98999,617.98999,794300
2001-02-09,620.030029,625.799988,616.559998,622.599976,622.599976,526300
2001-02-12,614.219971,624.460022,612.619995,622.280029,622.280029,561500
2001-02-13,626.969971,633.159973,623.049988,624.109985,624.109985,634200
2001-02-14,620.200012,622.669983,618.140015,618.469971,618.469971,434800
2001-02-15,616.940002,632.090027,615.869995,632.049988,632.049988,530400
2001-02-16,629.450012,629.900024,620.950012,628.419983,628.419983,449700
2001-02-19,612.450012,617.659973,608.799988,612.159973,612.159973,385000
2001-02-20,615.669983,617.090027,603.840027,607.070007,607.070007,358800
2001-02-21,609.059998,613.210022,606.719971,610.909973,610.909973,341300
2001-02-22,612.630005,615,597.659973,597.659973,597.659973,360300
2001-02-23,594.280029,601.349976,594.280029,601.140015,601.140015,328000
2001-02-26,608.47998,621.900024,608.330017,621.780029,621.780029,442500
2001-02-27,612.460022,615.409973,607.200012,608.22998,608.22998,340100
2001-02-28,605.359985,611.880005,603.909973,607.150024,607.150024,319900
2001-03-01,611.789978,614.049988,607.47998,614.049988,614.049988,392400
2001-03-02,612.960022,623.369995,610.359985,613.75,613.75,420500
2001-03-05,609.539978,618.960022,604.369995,618.960022,618.960022,375800
2001-03-06,617.659973,619.820007,607.929993,608.780029,608.780029,474200
2001-03-07,606.039978,615.849976,605.799988,608.909973,608.909973,436600
2001-03-08,603.289978,604.780029,593.75,595.719971,595.719971,440500
2001-03-09,597.719971,599.76001,589.460022,595.530029,595.530029,404200
2001-03-12,597.340027,602.700012,593.330017,599.080017,599.080017,395200
2001-03-13,597.369995,602.77002,594.039978,598.02002,598.02002,309900
2001-03-14,597.809998,598.960022,586.119995,588.710022,588.710022,312700
2001-03-15,587.309998,590.73999,580.75,584.76001,584.76001,330400
2001-03-16,585.659973,591.030029,582.909973,583.27002,583.27002,268800
2001-03-19,594.02002,595.130005,589.179993,595.130005,595.130005,225200
2001-03-20,593.030029,598.23999,592.900024,596.73999,596.73999,201700
2001-03-21,598.669983,598.669983,593.559998,594.309998,594.309998,209100
2001-03-22,591.01001,597.25,586.309998,597.25,597.25,226700
2001-03-23,598.950012,600.51001,592.799988,593.609985,593.609985,195600
2001-03-26,581.849976,585.080017,578.130005,578.539978,578.539978,216000
2001-03-27,565.340027,568.210022,555.659973,560,560,250500
2001-03-28,563.210022,565.51001,557.51001,558.599976,558.599976,229000
2001-03-29,547.150024,558.530029,545.76001,553.650024,553.650024,208200
2001-03-30,561.5,566.26001,559.950012,559.950012,559.950012,302700
2001-04-02,571.159973,571.159973,546.969971,548.48999,548.48999,259000
2001-04-03,551.429993,554.929993,545.169983,548.929993,548.929993,228100
2001-04-04,550.940002,551.969971,539.039978,540.530029,540.530029,275300
2001-04-05,534.130005,545.73999,534.130005,545.73999,545.73999,263200
2001-04-06,540.26001,541.950012,534.390015,537.710022,537.710022,275200
2001-04-09,535,538.349976,522.380005,524.210022,524.210022,265300
2001-04-10,518.940002,527.369995,512.780029,526.619995,526.619995,485600
2001-04-11,519.73999,528.330017,516.640015,526.080017,526.080017,371400
2001-04-12,529.650024,531.960022,527.219971,529.219971,529.219971,313200
2001-04-13,536.859985,542.580017,534.940002,541.130005,541.130005,396000
2001-04-16,542.080017,542.080017,532.849976,533.530029,533.530029,274100
2001-04-17,534.840027,541.549988,532.549988,541.549988,541.549988,202400
2001-04-18,546.299988,563.669983,542,562.789978,562.789978,441200
2001-04-19,565.390015,572.030029,557.289978,567.460022,567.460022,445700
2001-04-20,572,572,563.549988,568.690002,568.690002,267800
2001-04-23,564.719971,573.559998,563.530029,569.369995,569.369995,375400
2001-04-24,562.169983,568.570007,561.289978,567.5,567.5,366600
2001-04-25,568.070007,568.849976,561.349976,565.940002,565.940002,362100
2001-04-26,554.460022,559.169983,549.669983,549.669983,549.669983,318600
2001-04-27,556.039978,558.27002,552,555.340027,555.340027,286500
2001-04-30,558.47998,562,552.169983,562,562,298600
2001-05-01,565.200012,577.23999,564.859985,577.150024,577.150024,539400
2001-05-02,571.190002,582.799988,569.530029,580.950012,580.950012,525600
2001-05-03,581.52002,585.359985,577.099976,580.98999,580.98999,437400
2001-05-04,568.580017,574.159973,566.419983,567.090027,567.090027,381800
2001-05-07,571.77002,572.859985,561.440002,568.679993,568.679993,356400
2001-05-08,560.530029,575.299988,560.530029,574.869995,574.869995,525800
2001-05-09,578.619995,580.51001,568.820007,570.070007,570.070007,482300
2001-05-10,571.969971,573.190002,563.900024,569.309998,569.309998,415300
2001-05-11,577.460022,585.340027,574.710022,578.73999,578.73999,478600
2001-05-14,577.75,578.619995,573.099976,576.51001,576.51001,445200
2001-05-15,569.77002,570.030029,563.280029,565.630005,565.630005,469000
2001-05-16,555.97998,564.359985,554.469971,564.359985,564.359985,711800
2001-05-17,552.780029,554.47998,542.210022,545.109985,545.109985,720400
2001-05-18,545.02002,547.630005,539.169983,541.830017,541.830017,415200
2001-05-21,543.099976,558.789978,540.330017,558.789978,558.789978,500000
2001-05-22,550.429993,553.609985,547.880005,551.909973,551.909973,788700
2001-05-23,552.409973,559.169983,551.349976,552.590027,552.590027,588200
2001-05-24,546.789978,555.51001,544.72998,555.080017,555.080017,491300
2001-05-25,547.98999,551.26001,545.159973,550.72998,550.72998,595800
2001-05-28,550.900024,553.609985,539.719971,540.570007,540.570007,612400
2001-05-29,490.140015,499.899994,474.579987,475.600006,475.600006,242800
2001-05-30,491.609985,499.25,484.48999,499.25,499.25,1022900
2001-05-31,497.149994,497.149994,472.980011,482.290009,482.290009,1021300
2001-06-01,475.309998,476.420013,464.390015,468.76001,468.76001,732200
2001-06-04,481.450012,485.119995,478.23999,484.929993,484.929993,693000
2001-06-05,484.160004,491.98999,480.399994,486.75,486.75,783900
2001-06-06,482.790009,482.790009,473.5,480.269989,480.269989,627800
2001-06-07,466.570007,472.309998,463.540009,472.309998,472.309998,564300
2001-06-08,473.75,482.190002,471.910004,482.190002,482.190002,538800
2001-06-11,491.589996,491.679993,470.380005,472.130005,472.130005,640100
2001-06-12,473.410004,475.799988,468.480011,472.850006,472.850006,423400
2001-06-13,467.450012,472.380005,464.420013,472.380005,472.380005,453300
2001-06-14,475.559998,483.209991,472.709991,479.679993,479.679993,426700
2001-06-15,498.869995,501.220001,494.76001,500.640015,500.640015,547900
2001-06-18,499.799988,502.109985,496.660004,501.920013,501.920013,781800
2001-06-19,497.440002,501.559998,493.119995,496.130005,496.130005,687400
2001-06-20,501.019989,509.209991,501.019989,507.609985,507.609985,655200
2001-06-21,503.079987,505.410004,500.440002,503.459991,503.459991,474800
2001-06-22,514.840027,519.559998,513.869995,517.049988,517.049988,598500
2001-06-25,526.059998,526.200012,510.929993,516.400024,516.400024,628100
2001-06-26,513.549988,517.469971,511.290009,513.98999,513.98999,373200
2001-06-27,514.429993,522.159973,514.039978,521.909973,521.909973,419500
2001-06-28,527.809998,529.539978,522.369995,528.289978,528.289978,448500
2001-06-29,522.309998,526.48999,519.409973,524.210022,524.210022,387700
2001-07-02,522.929993,530.080017,521.419983,528.039978,528.039978,661500
2001-07-03,532,532.119995,524.320007,528.700012,528.700012,429000
2001-07-04,533.679993,538.289978,530.450012,530.5,530.5,466400
2001-07-05,532.630005,541.960022,531.460022,541.48999,541.48999,382300
2001-07-06,542.830017,545.119995,539.619995,542.190002,542.190002,641000
2001-07-09,545.150024,547.25,539.909973,543.409973,543.409973,359700
2001-07-10,548.219971,550.929993,544.070007,547.869995,547.869995,412800
2001-07-11,538.98999,539.929993,533.200012,533.869995,533.869995,359400
2001-07-12,530.530029,537.809998,529.75,537.809998,537.809998,592300
2001-07-13,540.630005,546.119995,536.200012,544.090027,544.090027,461600
2001-07-16,547.98999,554.049988,547.51001,550.570007,550.570007,855800
2001-07-17,555.619995,561.619995,552.890015,561.619995,561.619995,417300
2001-07-18,567.349976,569.820007,565.469971,565.469971,565.469971,494000
2001-07-19,567.030029,567.940002,560.880005,562.030029,562.030029,449400
2001-07-20,564.820007,574.75,564.820007,573.039978,573.039978,531400
2001-07-23,575.099976,579.190002,569.710022,576.75,576.75,823700
2001-07-24,581.710022,584.47998,575.580017,584.47998,584.47998,743100
2001-07-25,580.869995,589.640015,577.190002,588.830017,588.830017,861900
2001-07-26,595,606.679993,592.890015,606.679993,606.679993,943700
2001-07-27,602.090027,612.320007,600.719971,606.440002,606.440002,803700
2001-07-30,605.710022,612.530029,602.830017,610.880005,610.880005,705200
2001-07-31,610.77002,630.02002,610.77002,626.429993,626.429993,973100
2001-08-01,630.969971,636.059998,614.190002,616.330017,616.330017,918000
2001-08-02,609.880005,621.169983,609.179993,615.450012,615.450012,709100
2001-08-03,617.820007,624.559998,609.809998,624.559998,624.559998,771300
2001-08-06,627.450012,647.200012,627.450012,645.179993,645.179993,802100
2001-08-07,655.080017,674.559998,654.869995,674.559998,674.559998,783700
2001-08-08,674.609985,680.909973,661.440002,670.099976,670.099976,807300
2001-08-09,661.97998,665.070007,630.76001,632.02002,632.02002,717900
2001-08-10,624.179993,641.109985,616.51001,628.859985,628.859985,650900
2001-08-13,645.630005,649.400024,640.22998,643.890015,643.890015,792600
2001-08-14,643.609985,654,631.869995,650.659973,650.659973,888600
2001-08-15,648.51001,656.330017,642.73999,649.900024,649.900024,897600
2001-08-16,663.47998,696.059998,663.47998,688.309998,688.309998,789600
2001-08-17,707.059998,715.929993,678.809998,686.609985,686.609985,869700
2001-08-20,691.369995,708.150024,683.619995,704.5,704.5,670400
2001-08-21,701.359985,702.01001,665.73999,668.77002,668.77002,669100
2001-08-22,659.76001,671.679993,655.650024,670.080017,670.080017,565300
2001-08-23,667.01001,683.26001,658.169983,681.429993,681.429993,539200
2001-08-24,682.469971,684.309998,667.950012,676.590027,676.590027,577100
2001-08-27,666.98999,676.659973,660.76001,665.200012,665.200012,498300
2001-08-28,661.289978,662.080017,645.869995,648.280029,648.280029,531800
2001-08-29,655.969971,662.590027,639.619995,643.76001,643.76001,600200
2001-08-30,652.909973,654.630005,642.650024,647.049988,647.049988,627600
2001-08-31,649.299988,666.47998,642.859985,664.51001,664.51001,504000
2001-09-03,651.900024,653.929993,641.700012,644.710022,644.710022,355200
2001-09-04,647.72998,655.299988,642.26001,646.48999,646.48999,390800
2001-09-05,650.22998,655.200012,648.840027,653.869995,653.869995,568400
2001-09-06,650.309998,672.549988,646.299988,668.549988,668.549988,541600
2001-09-07,680.219971,695.960022,680.219971,693.700012,693.700012,514800
2001-09-10,698,725.059998,690.359985,724.950012,724.950012,618700
2001-09-11,726.76001,735.77002,722.349976,727.659973,727.659973,752600
2001-09-12,744.460022,750.830017,739.140015,747.719971,747.719971,630700
2001-09-13,748.539978,757.809998,735.549988,751.47998,751.47998,753600
2001-09-14,747.210022,750.890015,734.76001,734.76001,734.76001,799300
2001-09-17,732.380005,751.609985,729.340027,751.609985,751.609985,942600
2001-09-18,747.440002,751.830017,728.219971,728.22998,728.22998,1057100
2001-09-19,737.309998,742.340027,718.73999,727.359985,727.359985,798900
2001-09-20,721.429993,744.030029,720.780029,744.030029,744.030029,751500
2001-09-21,732.580017,732.580017,716.340027,718.640015,718.640015,730800
2001-09-24,718.080017,723.890015,710.950012,710.950012,710.950012,548400
2001-09-25,703.429993,715.900024,698.299988,713.5,713.5,714700
2001-09-26,713.349976,718.390015,705.210022,708.469971,708.469971,537700
2001-09-27,704.72998,717.349976,701.01001,717.349976,717.349976,522500
2001-09-28,721.650024,731.090027,717.77002,724.359985,724.359985,700500
2001-10-01,715.789978,742.840027,714.609985,742.619995,742.619995,588800
2001-10-02,749.599976,763.419983,748.179993,757.710022,757.710022,717400
2001-10-03,769.51001,784.119995,766.590027,774.679993,774.679993,760400
2001-10-04,787.650024,787.650024,773.48999,780.23999,780.23999,705800
2001-10-05,780.469971,784.460022,769.530029,774.030029,774.030029,679200
